decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,avg_momentum,holding_return,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return
2016-01,2016-01-04,2016-02-01,2016-01-04,104,77,4,1,1,0.1183064454983554,-0.0720760301197626,TCOM,0.1183064454983554,-0.0720760301197626,,,,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,77,4,2,1,0.1183064454983554,-0.07362364738158089,TCOM,0.1183064454983554,-0.07362364738158089,,,,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,77,4,3,1,0.1183064454983554,-0.008622535887117921,TCOM,0.1183064454983554,-0.008622535887117921,,,,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,77,4,1,2,0.11444384254137116,-0.0834583924523688,TCOM,0.1183064454983554,-0.0720760301197626,NVDA,0.11058123958438693,-0.094840754784975,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,77,4,2,2,0.11444384254137116,-0.029099148248888984,TCOM,0.1183064454983554,-0.07362364738158089,NVDA,0.11058123958438693,0.015425350883802924,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,77,4,3,2,0.11444384254137116,0.056110408600077766,TCOM,0.1183064454983554,-0.008622535887117921,NVDA,0.11058123958438693,0.12084335308727345,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,77,4,1,3,0.11082378129433734,-0.06325767793253294,TCOM,0.1183064454983554,-0.0720760301197626,NVDA,0.11058123958438693,-0.094840754784975,KLAC,0.1035836588002697,-0.022856248892861197
2016-01,2016-01-04,2016-03-01,2016-01-04,104,77,4,2,3,0.11082378129433734,-0.015255750968029077,TCOM,0.1183064454983554,-0.07362364738158089,NVDA,0.11058123958438693,0.015425350883802924,KLAC,0.1035836588002697,0.012431043593690738
2016-01,2016-01-04,2016-04-01,2016-01-04,104,77,4,3,3,0.11082378129433734,0.0614627008725482,TCOM,0.1183064454983554,-0.008622535887117921,NVDA,0.11058123958438693,0.12084335308727345,KLAC,0.1035836588002697,0.07216728541748907
2016-02,2016-02-01,2016-03-01,2016-02-01,105,78,4,1,1,0.10697277576877132,-0.001667827658356602,TCOM,0.10697277576877132,-0.001667827658356602,,,,,,
