decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,avg_momentum,holding_return,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return
2016-01,2016-01-04,2016-02-01,2016-01-04,104,77,7,1,1,0.06292135831405729,-0.09761538157961003,AMZN,0.06292135831405729,-0.09761538157961003,,,,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,77,7,2,1,0.06292135831405729,-0.09097476984348896,AMZN,0.06292135831405729,-0.09097476984348896,,,,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,77,7,3,1,0.06292135831405729,-0.060424853747184426,AMZN,0.06292135831405729,-0.060424853747184426,,,,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,77,7,1,2,0.061140960903081076,-0.09622796914789333,AMZN,0.06292135831405729,-0.09761538157961003,NVDA,0.05936056349210487,-0.09484055671617664,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,77,7,2,2,0.061140960903081076,-0.03777459377753051,AMZN,0.06292135831405729,-0.09097476984348896,NVDA,0.05936056349210487,0.015425582288427941,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,77,7,3,2,0.061140960903081076,0.030209419097628476,AMZN,0.06292135831405729,-0.060424853747184426,NVDA,0.05936056349210487,0.12084369194244138,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,77,7,1,3,0.05823502331617062,-0.0595867296748358,AMZN,0.06292135831405729,-0.09761538157961003,NVDA,0.05936056349210487,-0.09484055671617664,GOOG,0.052423148142349704,0.013695749271279256
2016-01,2016-01-04,2016-03-01,2016-01-04,104,77,7,2,3,0.05823502331617062,-0.035531148719493255,AMZN,0.06292135831405729,-0.09097476984348896,NVDA,0.05936056349210487,0.015425582288427941,GOOG,0.052423148142349704,-0.03104425860341875
2016-01,2016-01-04,2016-04-01,2016-01-04,104,77,7,3,3,0.05823502331617062,0.023765777963110895,AMZN,0.06292135831405729,-0.060424853747184426,NVDA,0.05936056349210487,0.12084369194244138,GOOG,0.052423148142349704,0.01087849569407573
2016-02,2016-02-01,2016-03-01,2016-02-01,105,78,7,1,1,0.05845068342344344,0.12181957534969823,NVDA,0.05845068342344344,0.12181957534969823,,,,,,
2016-02,2016-02-01,2016-04-01,2016-02-01,105,78,7,2,1,0.05845068342344344,0.2382831558119065,NVDA,0.05845068342344344,0.2382831558119065,,,,,,
2016-02,2016-02-01,2016-05-02,2016-02-01,105,78,7,3,1,0.05845068342344344,0.23314509473983747,NVDA,0.05845068342344344,0.23314509473983747,,,,,,
2016-02,2016-02-01,2016-03-01,2016-02-01,105,78,7,1,2,0.05804041805432058,0.03884201837283696,NVDA,0.05845068342344344,0.12181957534969823,GOOG,0.057630152685197715,-0.044135538604024305,,,
2016-02,2016-02-01,2016-04-01,2016-02-01,105,78,7,2,2,0.05804041805432058,0.11775198266535536,NVDA,0.05845068342344344,0.2382831558119065,GOOG,0.057630152685197715,-0.0027791904811957924,,,
2016-02,2016-02-01,2016-05-02,2016-02-01,105,78,7,3,2,0.05804041805432058,0.08080789487773077,NVDA,0.05845068342344344,0.23314509473983747,GOOG,0.057630152685197715,-0.07152930498437593,,,
2016-02,2016-02-01,2016-03-01,2016-02-01,105,78,7,1,3,0.05712786915712825,0.013526099502847258,NVDA,0.05845068342344344,0.12181957534969823,GOOG,0.057630152685197715,-0.044135538604024305,GOOGL,0.05530277136274361,-0.037105738237132146
2016-02,2016-02-01,2016-04-01,2016-02-01,105,78,7,2,3,0.05712786915712825,0.07802561358551537,NVDA,0.05845068342344344,0.2382831558119065,GOOG,0.057630152685197715,-0.0027791904811957924,GOOGL,0.05530277136274361,-0.0014271245741646066
