date,QQQ
2019-09-09,183.28343200683594
2019-09-10,182.75616455078125
2019-09-11,184.47215270996094
2019-09-12,185.23904418945312
2019-09-13,184.5775909423828
2019-09-16,183.75314331054688
2019-09-17,184.63511657714844
2019-09-18,184.5584259033203
2019-09-19,184.86521911621094
2019-09-20,182.9095458984375
2019-09-23,182.99024963378906
2019-09-24,180.56002807617188
2019-09-25,182.58677673339844
2019-09-26,181.9144287109375
2019-09-27,179.65704345703125
2019-09-30,181.36683654785156
2019-10-01,179.88758850097656
2019-10-02,176.7945556640625
2019-10-03,178.73487854003906
2019-10-04,181.36683654785156
2019-10-07,180.81935119628906
2019-10-08,178.1104736328125
2019-10-09,179.84913635253906
2019-10-10,181.24197387695312
2019-10-11,183.57620239257812
2019-10-14,183.55697631835938
2019-10-15,185.89120483398438
2019-10-16,185.4300994873047
2019-10-17,185.9200439453125
2019-10-18,184.1333465576172
2019-10-21,185.76634216308594
2019-10-22,184.28700256347656
2019-10-23,184.64247131347656
2019-10-24,186.43873596191406
2019-10-25,187.9276123046875
2019-10-28,189.7815399169922
2019-10-29,188.31187438964844
2019-10-30,189.22442626953125
2019-10-31,189.3108673095703
2019-11-01,191.03028869628906
2019-11-04,192.2117919921875
2019-11-05,192.31747436523438
2019-11-06,191.8852081298828
2019-11-07,192.5287628173828
2019-11-08,193.29722595214844
2019-11-11,193.03793334960938
2019-11-12,193.5950469970703
2019-11-13,193.64305114746094
2019-11-14,193.4893798828125
2019-11-15,194.91104125976562
2019-11-18,195.06472778320312
2019-11-19,195.3529052734375
2019-11-20,194.1809844970703
2019-11-21,193.74871826171875
2019-11-22,193.87359619140625
2019-11-25,196.1693878173828
2019-11-26,196.54403686523438
2019-11-27,197.91761779785156
2019-11-29,197.01475524902344
2019-12-02,194.99749755859375
2019-12-03,193.47015380859375
2019-12-04,194.44998168945312
2019-12-05,194.8341827392578
2019-12-06,196.91864013671875
2019-12-09,196.0252685546875
2019-12-10,195.8620147705078
2019-12-11,196.89944458007812
2019-12-12,198.3690948486328
2019-12-13,199.02232360839844
2019-12-16,201.0203094482422
2019-12-17,201.13560485839844
2019-12-18,201.28927612304688
2019-12-19,202.5476531982422
2019-12-20,203.36410522460938
2019-12-23,203.90127563476562
2019-12-24,204.0072021484375
2019-12-26,205.80738830566406
2019-12-27,205.6341094970703
2019-12-30,204.28636169433594
2019-12-31,204.67141723632812
2020-01-02,208.0888671875
2020-01-03,206.1827850341797
